PetalLength,PetalWidth,Probability
4.04444,1.53535,0.47898
4.04444,1.56061,0.501158
4.04444,1.58586,0.523331
4.04444,1.61111,0.545412
4.04444,1.63636,0.567317
4.04444,1.66162,0.588961
4.04444,1.68687,0.610267
4.04444,1.71212,0.631159
4.04444,1.73737,0.651571
4.04444,1.76263,0.671442
4.04444,1.78788,0.690717
4.04444,1.81313,0.709351
4.04444,1.83838,0.727306
4.04444,1.86364,0.744551
4.04444,1.88889,0.761063
4.04444,1.91414,0.776828
4.04444,1.93939,0.791838
4.04444,1.96465,0.80609
4.04444,1.9899,0.819588
4.04444,2.01515,0.832342
4.04444,2.0404,0.844366
4.04444,2.06566,0.855677
4.04444,2.09091,0.866296
4.04444,2.11616,0.876247
4.04444,2.14141,0.885555
4.04444,2.16667,0.894248
4.04444,2.19192,0.902353
4.04444,2.21717,0.909899
4.04444,2.24242,0.916916
4.04444,2.26768,0.923432
4.04444,2.29293,0.929477
4.04444,2.31818,0.935078
4.04444,2.34343,0.940263
4.04444,2.36869,0.945058
4.04444,2.39394,0.949489
4.04444,2.41919,0.95358
4.04444,2.44444,0.957354
4.04444,2.4697,0.960835
4.04444,2.49495,0.964042
4.04444,2.5202,0.966995
4.04444,2.54545,0.969713
4.04444,2.57071,0.972214
4.04444,2.59596,0.974514
4.04444,2.62121,0.976628
4.04444,2.64646,0.978571
4.04444,2.67172,0.980355
4.04444,2.69697,0.981994
4.04444,2.72222,0.983498
4.04444,2.74747,0.984878
4.04444,2.77273,0.986145
4.04444,2.79798,0.987307
4.04444,2.82323,0.988372
4.04444,2.84848,0.989349
4.04444,2.87374,0.990245
4.04444,2.89899,0.991066
4.04444,2.92424,0.991819
4.04444,2.94949,0.992508
4.04444,2.97475,0.99314
4.04444,3,0.993719
4.08889,0.5,0.0232652
4.08889,0.525253,0.0253699
4.08889,0.550505,0.0276596
4.08889,0.575758,0.0301495
4.08889,0.60101,0.032856
4.08889,0.626263,0.0357965
4.08889,0.651515,0.0389896
4.08889,0.676768,0.0424549
4.08889,0.70202,0.0462134
4.08889,0.727273,0.0502872
4.08889,0.752525,0.0546994
4.08889,0.777778,0.0594746
4.08889,0.80303,0.0646382
4.08889,0.828283,0.0702165
4.08889,0.853535,0.0762371
4.08889,0.878788,0.0827279
4.08889,0.90404,0.0897177
4.08889,0.929293,0.0972355
4.08889,0.954545,0.10531
4.08889,0.979798,0.113971
4.08889,1.00505,0.123246
4.08889,1.0303,0.133162
4.08889,1.05556,0.143745
4.08889,1.08081,0.155019
4.08889,1.10606,0.167005
4.08889,1.13131,0.179721
4.08889,1.15657,0.19318
4.08889,1.18182,0.207392
4.08889,1.20707,0.222361
4.08889,1.23232,0.238086
4.08889,1.25758,0.25456
4.08889,1.28283,0.271766
4.08889,1.30808,0.289684
4.08889,1.33333,0.308283
4.08889,1.35859,0.327526
4.08889,1.38384,0.347366
4.08889,1.40909,0.367751
4.08889,1.43434,0.38862
4.08889,1.4596,0.409906
4.08889,1.48485,0.431534
4.08889,1.5101,0.453427
4.08889,1.53535,0.475501
4.08889,1.56061,0.497672
4.08889,1.58586,0.519851
4.08889,1.61111,0.541953
4.08889,1.63636,0.563891
4.08889,1.66162,0.585581
4.08889,1.68687,0.606945
4.08889,1.71212,0.627907
4.08889,1.73737,0.648399
4.08889,1.76263,0.668359
4.08889,1.78788,0.687731
4.08889,1.81313,0.706468
4.08889,1.83838,0.724532
4.08889,1.86364,0.74189
4.08889,1.88889,0.758518
4.08889,1.91414,0.774402
4.08889,1.93939,0.78953
4.08889,1.96465,0.803901
4.08889,1.9899,0.817517
4.08889,2.01515,0.830387
4.08889,2.0404,0.842525
4.08889,2.06566,0.853947
4.08889,2.09091,0.864673
4.08889,2.11616,0.874727
4.08889,2.14141,0.884134
4.08889,2.16667,0.892922
4.08889,2.19192,0.901117
4.08889,2.21717,0.908749
4.08889,2.24242,0.915848
4.08889,2.26768,0.922441
4.08889,2.29293,0.928558
4.08889,2.31818,0.934226
4.08889,2.34343,0.939475
4.08889,2.36869,0.944329
4.08889,2.39394,0.948816
4.08889,2.41919,0.952959
4.08889,2.44444,0.956781
4.08889,2.4697,0.960306
4.08889,2.49495,0.963555
4.08889,2.5202,0.966547
4.08889,2.54545,0.969301
4.08889,2.57071,0.971835
4.08889,2.59596,0.974165
4.08889,2.62121,0.976308
4.08889,2.64646,0.978276
4.08889,2.67172,0.980085
4.08889,2.69697,0.981745
4.08889,2.72222,0.98327
4.08889,2.74747,0.984669
4.08889,2.77273,0.985953
4.08889,2.79798,0.987131
4.08889,2.82323,0.988211
4.08889,2.84848,0.989201
4.08889,2.87374,0.990109
4.08889,2.89899,0.990942
4.08889,2.92424,0.991705
4.08889,2.94949,0.992404
4.08889,2.97475,0.993045
4.08889,3,0.993632
4.13333,0.5,0.0229505
4.13333,0.525253,0.0250274
4.13333,0.550505,0.027287
4.13333,0.575758,0.0297445
4.13333,0.60101,0.0324158
4.13333,0.626263,0.0353183
4.13333,0.651515,0.0384704
4.13333,0.676768,0.0418916
4.13333,0.70202,0.0456026
4.13333,0.727273,0.0496254
4.13333,0.752525,0.0539829
4.13333,0.777778,0.0586994
4.13333,0.80303,0.0638002
4.13333,0.828283,0.0693116
4.13333,0.853535,0.0752609
4.13333,0.878788,0.0816759
4.13333,0.90404,0.0885854
4.13333,0.929293,0.0960183
4.13333,0.954545,0.104004
4.13333,0.979798,0.112571
4.13333,1.00505,0.121747
4.13333,1.0303,0.131561
4.13333,1.05556,0.142038
4.13333,1.08081,0.153202
4.13333,1.10606,0.165074
4.13333,1.13131,0.177674
4.13333,1.15657,0.191015
4.13333,1.18182,0.205109
4.13333,1.20707,0.219959
4.13333,1.23232,0.235566
4.13333,1.25758,0.251923
4.13333,1.28283,0.269016
4.13333,1.30808,0.286823
4.13333,1.33333,0.305318
4.13333,1.35859,0.324462
4.13333,1.38384,0.344212
4.13333,1.40909,0.364515
4.13333,1.43434,0.385312
4.13333,1.4596,0.406537
4.13333,1.48485,0.428117
4.13333,1.5101,0.449973
4.13333,1.53535,0.472025
4.13333,1.56061,0.494186
4.13333,1.58586,0.51637
4.13333,1.61111,0.53849
4.13333,1.63636,0.560459
4.13333,1.66162,0.582194
4.13333,1.68687,0.603614
4.13333,1.71212,0.624644
4.13333,1.73737,0.645214
4.13333,1.76263,0.665261
4.13333,1.78788,0.684728
4.13333,1.81313,0.703568
4.13333,1.83838,0.72174
4.13333,1.86364,0.73921
4.13333,1.88889,0.755955
4.13333,1.91414,0.771956
4.13333,1.93939,0.787203
4.13333,1.96465,0.801693
4.13333,1.9899,0.815428
4.13333,2.01515,0.828414
4.13333,2.0404,0.840666
4.13333,2.06566,0.852199
4.13333,2.09091,0.863033
4.13333,2.11616,0.873191
4.13333,2.14141,0.882698
4.13333,2.16667,0.891581
4.13333,2.19192,0.899868
4.13333,2.21717,0.907586
4.13333,2.24242,0.914767
4.13333,2.26768,0.921437
4.13333,2.29293,0.927627
4.13333,2.31818,0.933364
4.13333,2.34343,0.938677
4.13333,2.36869,0.943592
4.13333,2.39394,0.948134
4.13333,2.41919,0.95233
4.13333,2.44444,0.956201
4.13333,2.4697,0.959772
4.13333,2.49495,0.963062
4.13333,2.5202,0.966093
4.13333,2.54545,0.968883
4.13333,2.57071,0.971451
4.13333,2.59596,0.973812
4.13333,2.62121,0.975983
4.13333,2.64646,0.977978
4.13333,2.67172,0.979811
4.13333,2.69697,0.981494
4.13333,2.72222,0.983039
4.13333,2.74747,0.984457
4.13333,2.77273,0.985758
4.13333,2.79798,0.986952
4.13333,2.82323,0.988047
4.13333,2.84848,0.989051
4.13333,2.87374,0.989972
4.13333,2.89899,0.990816
4.13333,2.92424,0.991589
4.13333,2.94949,0.992298
4.13333,2.97475,0.992948
4.13333,3,0.993543
4.17778,0.5,0.0226399
4.17778,0.525253,0.0246894
4.17778,0.550505,0.0269194
4.17778,0.575758,0.0293447
4.17778,0.60101,0.0319813
4.17778,0.626263,0.0348463
4.17778,0.651515,0.0379579
4.17778,0.676768,0.0413355
4.17778,0.70202,0.0449996
4.17778,0.727273,0.0489719
4.17778,0.752525,0.0532752
4.17778,0.777778,0.0579337
4.17778,0.80303,0.0629724
4.17778,0.828283,0.0684175
4.17778,0.853535,0.0742961
4.17778,0.878788,0.0806362
4.17778,0.90404,0.0874661
4.17778,0.929293,0.0948148
4.17778,0.954545,0.102712
4.17778,0.979798,0.111185
4.17778,1.00505,0.120264
4.17778,1.0303,0.129976
4.17778,1.05556,0.140347
4.17778,1.08081,0.151402
4.17778,1.10606,0.163162
4.17778,1.13131,0.175646
4.17778,1.15657,0.18887
4.17778,1.18182,0.202845
4.17778,1.20707,0.217576
4.17778,1.23232,0.233064
4.17778,1.25758,0.249304
4.17778,1.28283,0.266282
4.17778,1.30808,0.28398
4.17778,1.33333,0.302368
4.17778,1.35859,0.321413
4.17778,1.38384,0.341071
4.17778,1.40909,0.361291
4.17778,1.43434,0.382015
4.17778,1.4596,0.403177
4.17778,1.48485,0.424706
4.17778,1.5101,0.446525
4.17778,1.53535,0.468551
4.17778,1.56061,0.490701
4.17778,1.58586,0.512887
4.17778,1.61111,0.535022
4.17778,1.63636,0.557021
4.17778,1.66162,0.578798
4.17778,1.68687,0.600273
4.17778,1.71212,0.621369
4.17778,1.73737,0.642015
4.17778,1.76263,0.662148
4.17778,1.78788,0.68171
4.17778,1.81313,0.700652
4.17778,1.83838,0.718931
4.17778,1.86364,0.736513
4.17778,1.88889,0.753373
4.17778,1.91414,0.769492
4.17778,1.93939,0.784858
4.17778,1.96465,0.799467
4.17778,1.9899,0.81332
4.17778,2.01515,0.826423
4.17778,2.0404,0.838789
4.17778,2.06566,0.850434
4.17778,2.09091,0.861376
4.17778,2.11616,0.871639
4.17778,2.14141,0.881247
4.17778,2.16667,0.890226
4.17778,2.19192,0.898604
4.17778,2.21717,0.90641
4.17778,2.24242,0.913673
4.17778,2.26768,0.920422
4.17778,2.29293,0.926685
4.17778,2.31818,0.932492
4.17778,2.34343,0.93787
4.17778,2.36869,0.942845
4.17778,2.39394,0.947444
4.17778,2.41919,0.951693
4.17778,2.44444,0.955613
4.17778,2.4697,0.95923
4.17778,2.49495,0.962563
4.17778,2.5202,0.965633
4.17778,2.54545,0.96846
4.17778,2.57071,0.971062
4.17778,2.59596,0.973454
4.17778,2.62121,0.975654
4.17778,2.64646,0.977676
4.17778,2.67172,0.979533
4.17778,2.69697,0.981239
4.17778,2.72222,0.982805
4.17778,2.74747,0.984242
4.17778,2.77273,0.985561
4.17778,2.79798,0.986771
4.17778,2.82323,0.987881
4.17778,2.84848,0.988899
4.17778,2.87374,0.989833
4.17778,2.89899,0.990688
4.17778,2.92424,0.991472
4.17778,2.94949,0.992191
4.17778,2.97475,0.992849
4.17778,3,0.993453
4.22222,0.5,0.0223334
4.22222,0.525253,0.0243559
4.22222,0.550505,0.0265565
4.22222,0.575758,0.0289501
4.22222,0.60101,0.0315524
4.22222,0.626263,0.0343804
4.22222,0.651515,0.037452
4.22222,0.676768,0.0407865
4.22222,0.70202,0.0444041
4.22222,0.727273,0.0483265
4.22222,0.752525,0.0525763
4.22222,0.777778,0.0571773
4.22222,0.80303,0.0621546
4.22222,0.828283,0.0675341
4.22222,0.853535,0.0733428
4.22222,0.878788,0.0796085
4.22222,0.90404,0.0863595
4.22222,0.929293,0.0936248
4.22222,0.954545,0.101434
4.22222,0.979798,0.109815
4.22222,1.00505,0.118797
4.22222,1.0303,0.128407
4.22222,1.05556,0.138673
4.22222,1.08081,0.149619
4.22222,1.10606,0.161267
4.22222,1.13131,0.173636
4.22222,1.15657,0.186743
4.22222,1.18182,0.200599
4.22222,1.20707,0.215212
4.22222,1.23232,0.230581
4.22222,1.25758,0.246704
4.22222,1.28283,0.263567
4.22222,1.30808,0.281153
4.22222,1.33333,0.299435
4.22222,1.35859,0.318379
4.22222,1.38384,0.337944
4.22222,1.40909,0.35808
4.22222,1.43434,0.378729
4.22222,1.4596,0.399827
4.22222,1.48485,0.421303
4.22222,1.5101,0.443081
4.22222,1.53535,0.465081
4.22222,1.56061,0.487216
4.22222,1.58586,0.509403
4.22222,1.61111,0.531552
4.22222,1.63636,0.553578
4.22222,1.66162,0.575395
4.22222,1.68687,0.596922
4.22222,1.71212,0.618083
4.22222,1.73737,0.638804
4.22222,1.76263,0.659022
4.22222,1.78788,0.678677
4.22222,1.81313,0.697719
4.22222,1.83838,0.716105
4.22222,1.86364,0.733798
4.22222,1.88889,0.750773
4.22222,1.91414,0.76701
4.22222,1.93939,0.782494
4.22222,1.96465,0.797222
4.22222,1.9899,0.811193
4.22222,2.01515,0.824414
4.22222,2.0404,0.836895
4.22222,2.06566,0.848652
4.22222,2.09091,0.859703
4.22222,2.11616,0.870071
4.22222,2.14141,0.87978
4.22222,2.16667,0.888856
4.22222,2.19192,0.897327
4.22222,2.21717,0.905221
4.22222,2.24242,0.912567
4.22222,2.26768,0.919395
4.22222,2.29293,0.925732
4.22222,2.31818,0.931609
4.22222,2.34343,0.937052
4.22222,2.36869,0.942089
4.22222,2.39394,0.946746
4.22222,2.41919,0.951047
4.22222,2.44444,0.955018
4.22222,2.4697,0.958681
4.22222,2.49495,0.962057
4.22222,2.5202,0.965168
4.22222,2.54545,0.968032
4.22222,2.57071,0.970667
4.22222,2.59596,0.973091
4.22222,2.62121,0.975321
4.22222,2.64646,0.977369
4.22222,2.67172,0.979252
4.22222,2.69697,0.98098
4.22222,2.72222,0.982568
4.22222,2.74747,0.984025
4.22222,2.77273,0.985362
4.22222,2.79798,0.986588
4.22222,2.82323,0.987713
4.22222,2.84848,0.988745
4.22222,2.87374,0.989691
4.22222,2.89899,0.990559
4.22222,2.92424,0.991354
4.22222,2.94949,0.992082
4.22222,2.97475,0.99275
4.22222,3,0.993361
4.26667,0.5,0.0220309
4.26667,0.525253,0.0240267
4.26667,0.550505,0.0261984
4.26667,0.575758,0.0285607
4.26667,0.60101,0.0311291
4.26667,0.626263,0.0339205
4.26667,0.651515,0.0369526
4.26667,0.676768,0.0402444
4.26667,0.70202,0.0438162
4.26667,0.727273,0.0476892
4.26667,0.752525,0.051886
4.26667,0.777778,0.0564303
4.26667,0.80303,0.0613467
4.26667,0.828283,0.0666613
4.26667,0.853535,0.0724007
4.26667,0.878788,0.0785927
4.26667,0.90404,0.0852656
4.26667,0.929293,0.0924482
4.26667,0.954545,0.10017
4.26667,0.979798,0.108459
4.26667,1.00505,0.117345
4.26667,1.0303,0.126855
4.26667,1.05556,0.137016
4.26667,1.08081,0.147853
4.26667,1.10606,0.159389
4.26667,1.13131,0.171644
4.26667,1.15657,0.184635
4.26667,1.18182,0.198373
4.26667,1.20707,0.212866
4.26667,1.23232,0.228117
4.26667,1.25758,0.244121
4.26667,1.28283,0.260869
4.26667,1.30808,0.278343
4.26667,1.33333,0.296518
4.26667,1.35859,0.315361
4.26667,1.38384,0.334832
4.26667,1.40909,0.354881
4.26667,1.43434,0.375453
4.26667,1.4596,0.396485
4.26667,1.48485,0.417907
4.26667,1.5101,0.439643
4.26667,1.53535,0.461613
4.26667,1.56061,0.483733
4.26667,1.58586,0.505918
4.26667,1.61111,0.528078
4.26667,1.63636,0.550129
4.26667,1.66162,0.571985
4.26667,1.68687,0.593563
4.26667,1.71212,0.614786
4.26667,1.73737,0.635581
4.26667,1.76263,0.655882
4.26667,1.78788,0.675629
4.26667,1.81313,0.69477
4.26667,1.83838,0.713261
4.26667,1.86364,0.731066
4.26667,1.88889,0.748155
4.26667,1.91414,0.764508
4.26667,1.93939,0.780112
4.26667,1.96465,0.794959
4.26667,1.9899,0.809048
4.26667,2.01515,0.822386
4.26667,2.0404,0.834983
4.26667,2.06566,0.846852
4.26667,2.09091,0.858013
4.26667,2.11616,0.868486
4.26667,2.14141,0.878297
4.26667,2.16667,0.887471
4.26667,2.19192,0.896035
4.26667,2.21717,0.904018
4.26667,2.24242,0.911448
4.26667,2.26768,0.918355
4.26667,2.29293,0.924768
4.26667,2.31818,0.930715
4.26667,2.34343,0.936225
4.26667,2.36869,0.941323
4.26667,2.39394,0.946038
4.26667,2.41919,0.950394
4.26667,2.44444,0.954415
4.26667,2.4697,0.958125
4.26667,2.49495,0.961545
4.26667,2.5202,0.964696
4.26667,2.54545,0.967597
4.26667,2.57071,0.970267
4.26667,2.59596,0.972724
4.26667,2.62121,0.974983
4.26667,2.64646,0.977059
4.26667,2.67172,0.978966
4.26667,2.69697,0.980718
4.26667,2.72222,0.982327
4.26667,2.74747,0.983804
4.26667,2.77273,0.985159
4.26667,2.79798,0.986402
4.26667,2.82323,0.987543
4.26667,2.84848,0.988589
4.26667,2.87374,0.989548
4.26667,2.89899,0.990427
4.26667,2.92424,0.991233
4.26667,2.94949,0.991972
4.26667,2.97475,0.992649
4.26667,3,0.993269
4.31111,0.5,0.0217325
4.31111,0.525253,0.0237019
4.31111,0.550505,0.025845
4.31111,0.575758,0.0281763
4.31111,0.60101,0.0307113
4.31111,0.626263,0.0334665
4.31111,0.651515,0.0364595
4.31111,0.676768,0.0397093
4.31111,0.70202,0.0432357
4.31111,0.727273,0.04706
4.31111,0.752525,0.0512043
4.31111,0.777778,0.0556924
4.31111,0.80303,0.0605487
4.31111,0.828283,0.065799
4.31111,0.853535,0.0714699
4.31111,0.878788,0.0775889
4.31111,0.90404,0.0841843
4.31111,0.929293,0.0912849
4.31111,0.954545,0.0989198
4.31111,0.979798,0.107118
4.31111,1.00505,0.115908
4.31111,1.0303,0.125318
4.31111,1.05556,0.135375
4.31111,1.08081,0.146105
4.31111,1.10606,0.15753
4.31111,1.13131,0.169671
4.31111,1.15657,0.182545
4.31111,1.18182,0.196165
4.31111,1.20707,0.210539
4.31111,1.23232,0.225671
4.31111,1.25758,0.241558
4.31111,1.28283,0.25819
4.31111,1.30808,0.275551
4.31111,1.33333,0.293618
4.31111,1.35859,0.312358
4.31111,1.38384,0.331733
4.31111,1.40909,0.351695
4.31111,1.43434,0.372189
4.31111,1.4596,0.393154
4.31111,1.48485,0.414519
4.31111,1.5101,0.436211
4.31111,1.53535,0.45815
4.31111,1.56061,0.480252
4.31111,1.58586,0.502432
4.31111,1.61111,0.524602
4.31111,1.63636,0.546676
4.31111,1.66162,0.568567
4.31111,1.68687,0.590194
4.31111,1.71212,0.611478
4.31111,1.73737,0.632345
4.31111,1.76263,0.652728
4.31111,1.78788,0.672565
4.31111,1.81313,0.691805
4.31111,1.83838,0.710401
4.31111,1.86364,0.728316
4.31111,1.88889,0.745519
4.31111,1.91414,0.761989
4.31111,1.93939,0.777711
4.31111,1.96465,0.792677
4.31111,1.9899,0.806885
4.31111,2.01515,0.82034
4.31111,2.0404,0.833052
4.31111,2.06566,0.845035
4.31111,2.09091,0.856305
4.31111,2.11616,0.866886
4.31111,2.14141,0.876799
4.31111,2.16667,0.886071
4.31111,2.19192,0.894729
4.31111,2.21717,0.902801
4.31111,2.24242,0.910316
4.31111,2.26768,0.917303
4.31111,2.29293,0.923792
4.31111,2.31818,0.92981
4.31111,2.34343,0.935387
4.31111,2.36869,0.940549
4.31111,2.39394,0.945322
4.31111,2.41919,0.949733
4.31111,2.44444,0.953805
4.31111,2.4697,0.957562
4.31111,2.49495,0.961026
4.31111,2.5202,0.964218
4.31111,2.54545,0.967157
4.31111,2.57071,0.969863
4.31111,2.59596,0.972352
4.31111,2.62121,0.97464
4.31111,2.64646,0.976744
4.31111,2.67172,0.978677
4.31111,2.69697,0.980453
4.31111,2.72222,0.982083
4.31111,2.74747,0.98358
4.31111,2.77273,0.984954
4.31111,2.79798,0.986214
4.31111,2.82323,0.98737
4.31111,2.84848,0.988431
4.31111,2.87374,0.989403
4.31111,2.89899,0.990294
4.31111,2.92424,0.991111
4.31111,2.94949,0.99186
4.31111,2.97475,0.992546
4.31111,3,0.993175
4.35556,0.5,0.021438
4.35556,0.525253,0.0233813
4.35556,0.550505,0.0254962
4.35556,0.575758,0.027797
4.35556,0.60101,0.0302989
4.35556,0.626263,0.0330184
4.35556,0.651515,0.0359728
4.35556,0.676768,0.039181
4.35556,0.70202,0.0426626
4.35556,0.727273,0.0464386
4.35556,0.752525,0.0505311
4.35556,0.777778,0.0549636
4.35556,0.80303,0.0597604
4.35556,0.828283,0.064947
4.35556,0.853535,0.07055
4.35556,0.878788,0.0765968
4.35556,0.90404,0.0831155
4.35556,0.929293,0.0901348
4.35556,0.954545,0.0976838
4.35556,0.979798,0.105792
4.35556,1.00505,0.114487
4.35556,1.0303,0.123798
4.35556,1.05556,0.133752
4.35556,1.08081,0.144374
4.35556,1.10606,0.155688
4.35556,1.13131,0.167715
4.35556,1.15657,0.180473
4.35556,1.18182,0.193975
4.35556,1.20707,0.208231
4.35556,1.23232,0.223244
4.35556,1.25758,0.239012
4.35556,1.28283,0.255528
4.35556,1.30808,0.272776
4.35556,1.33333,0.290734
4.35556,1.35859,0.309371
4.35556,1.38384,0.328649
4.35556,1.40909,0.348523
4.35556,1.43434,0.368937
4.35556,1.4596,0.389832
4.35556,1.48485,0.411139
4.35556,1.5101,0.432785
4.35556,1.53535,0.45469
4.35556,1.56061,0.476772
4.35556,1.58586,0.498946
4.35556,1.61111,0.521123
4.35556,1.63636,0.543218
4.35556,1.66162,0.565144
4.35556,1.68687,0.586818
4.35556,1.71212,0.60816
4.35556,1.73737,0.629097
4.35556,1.76263,0.64956
4.35556,1.78788,0.669487
4.35556,1.81313,0.688824
4.35556,1.83838,0.707524
4.35556,1.86364,0.725548
4.35556,1.88889,0.742864
4.35556,1.91414,0.759451
4.35556,1.93939,0.775291
4.35556,1.96465,0.790376
4.35556,1.9899,0.804703
4.35556,2.01515,0.818276
4.35556,2.0404,0.831104
4.35556,2.06566,0.8432
4.35556,2.09091,0.854581
4.35556,2.11616,0.865268
4.35556,2.14141,0.875285
4.35556,2.16667,0.884655
4.35556,2.19192,0.893408
4.35556,2.21717,0.90157
4.35556,2.24242,0.909171
4.35556,2.26768,0.91624
4.35556,2.29293,0.922805
4.35556,2.31818,0.928895
4.35556,2.34343,0.934539
4.35556,2.36869,0.939764
4.35556,2.39394,0.944597
4.35556,2.41919,0.949063
4.35556,2.44444,0.953187
4.35556,2.4697,0.956992
4.35556,2.49495,0.9605
4.35556,2.5202,0.963734
4.35556,2.54545,0.966711
4.35556,2.57071,0.969452
4.35556,2.59596,0.971974
4.35556,2.62121,0.974293
4.35556,2.64646,0.976425
4.35556,2.67172,0.978384
4.35556,2.69697,0.980184
4.35556,2.72222,0.981836
4.35556,2.74747,0.983353
4.35556,2.77273,0.984746
4.35556,2.79798,0.986023
4.35556,2.82323,0.987195
4.35556,2.84848,0.98827
4.35556,2.87374,0.989256
4.35556,2.89899,0.990159
4.35556,2.92424,0.990988
4.35556,2.94949,0.991747
4.35556,2.97475,0.992442
4.35556,3,0.99308
4.4,0.5,0.0211474
4.4,0.525253,0.0230651
4.4,0.550505,0.0251521
4.4,0.575758,0.0274226
4.4,0.60101,0.0298919
4.4,0.626263,0.032576
4.4,0.651515,0.0354924
4.4,0.676768,0.0386594
4.4,0.70202,0.0420967
4.4,0.727273,0.045825
4.4,0.752525,0.0498663
4.4,0.777778,0.0542438
4.4,0.80303,0.0589817
4.4,0.828283,0.0641053
4.4,0.853535,0.0696411
4.4,0.878788,0.0756164
4.4,0.90404,0.082059
4.4,0.929293,0.0889978
4.4,0.954545,0.0964617
4.4,0.979798,0.10448
4.4,1.00505,0.113081
4.4,1.0303,0.122293
4.4,1.05556,0.132144
4.4,1.08081,0.14266
4.4,1.10606,0.153864
4.4,1.13131,0.165778
4.4,1.15657,0.17842
4.4,1.18182,0.191804
4.4,1.20707,0.205941
4.4,1.23232,0.220835
4.4,1.25758,0.236485
4.4,1.28283,0.252885
4.4,1.30808,0.270019
4.4,1.33333,0.287867
4.4,1.35859,0.3064
4.4,1.38384,0.32558
4.4,1.40909,0.345363
4.4,1.43434,0.365697
4.4,1.4596,0.38652
4.4,1.48485,0.407767
4.4,1.5101,0.429365
4.4,1.53535,0.451235
4.4,1.56061,0.473295
4.4,1.58586,0.49546
4.4,1.61111,0.517643
4.4,1.63636,0.539756
4.4,1.66162,0.561714
4.4,1.68687,0.583433
4.4,1.71212,0.604833
4.4,1.73737,0.625838
4.4,1.76263,0.64638
4.4,1.78788,0.666395
4.4,1.81313,0.685828
4.4,1.83838,0.70463
4.4,1.86364,0.722762
4.4,1.88889,0.740192
4.4,1.91414,0.756894
4.4,1.93939,0.772852
4.4,1.96465,0.788056
4.4,1.9899,0.802502
4.4,2.01515,0.816194
4.4,2.0404,0.829138
4.4,2.06566,0.841348
4.4,2.09091,0.85284
4.4,2.11616,0.863634
4.4,2.14141,0.873754
4.4,2.16667,0.883225
4.4,2.19192,0.892073
4.4,2.21717,0.900326
4.4,2.24242,0.908013
4.4,2.26768,0.915163
4.4,2.29293,0.921805
4.4,2.31818,0.927968
4.4,2.34343,0.933681
4.4,2.36869,0.93897
4.4,2.39394,0.943862
4.4,2.41919,0.948384
4.4,2.44444,0.95256
4.4,2.4697,0.956414
4.4,2.49495,0.959968
4.4,2.5202,0.963243
4.4,2.54545,0.96626
4.4,2.57071,0.969037
4.4,2.59596,0.971592
4.4,2.62121,0.973942
4.4,2.64646,0.976102
4.4,2.67172,0.978087
4.4,2.69697,0.979911
4.4,2.72222,0.981586
4.4,2.74747,0.983124
4.4,2.77273,0.984535
4.4,2.79798,0.98583
4.4,2.82323,0.987018
4.4,2.84848,0.988107
4.4,2.87374,0.989106
4.4,2.89899,0.990022
4.4,2.92424,0.990862
4.4,2.94949,0.991632
4.4,2.97475,0.992337
4.4,3,0.992983
4.44444,0.5,0.0208607
4.44444,0.525253,0.0227529
4.44444,0.550505,0.0248124
4.44444,0.575758,0.0270532
4.44444,0.60101,0.0294902
4.44444,0.626263,0.0321395
4.44444,0.651515,0.0350181
4.44444,0.676768,0.0381445
4.44444,0.70202,0.041538
4.44444,0.727273,0.0452191
4.44444,0.752525,0.0492098
4.44444,0.777778,0.0535329
4.44444,0.80303,0.0582125
4.44444,0.828283,0.0632738
4.44444,0.853535,0.0687431
4.44444,0.878788,0.0746474
4.44444,0.90404,0.0810148
4.44444,0.929293,0.0878737
4.44444,0.954545,0.0952532
4.44444,0.979798,0.103182
4.44444,1.00505,0.11169
4.44444,1.0303,0.120804
4.44444,1.05556,0.130553
4.44444,1.08081,0.140963
4.44444,1.10606,0.152058
4.44444,1.13131,0.163859
4.44444,1.15657,0.176385
4.44444,1.18182,0.189652
4.44444,1.20707,0.20367
4.44444,1.23232,0.218445
4.44444,1.25758,0.233977
4.44444,1.28283,0.250259
4.44444,1.30808,0.267279
